"chain","model","parameter","z"
1,"allwalls_nozero","scaling0",-0.923986157251979
1,"allwalls_nozero","sd0",1.17098883667849
1,"allwalls_nozero","sd1",-0.750539925779598
1,"allwalls_nozero","sigma_pop",0.687635447533679
1,"allwalls_nozero","size",1.59048124826677
2,"allwalls_nozero","b0",-0.50353399320942
2,"allwalls_nozero","b1",0.283293465192788
2,"allwalls_nozero","intercept[1]",0.79825097761967
2,"allwalls_nozero","intercept[2]",0.98296022928889
2,"allwalls_nozero","intercept[3]",0.920191007630114
2,"allwalls_nozero","intercept[4]",0.912401001493007
2,"allwalls_nozero","intercept[5]",0.556152130502808
2,"allwalls_nozero","intercept[6]",0.865406631687663
2,"allwalls_nozero","intercept[7]",0.954190613603563
2,"allwalls_nozero","intercept[8]",1.0490084401116
2,"allwalls_nozero","intercept[9]",0.867378927146273
2,"allwalls_nozero","intercept[10]",0.881302534683916
2,"allwalls_nozero","intercept[11]",0.934053107178265
2,"allwalls_nozero","intercept[12]",0.937111373476377
2,"allwalls_nozero","intercept[13]",0.580813545055148
2,"allwalls_nozero","intercept[14]",0.899481750478902
2,"allwalls_nozero","intercept[15]",1.20062698133629
2,"allwalls_nozero","intercept[16]",0.964094021523564
2,"allwalls_nozero","intercept[17]",0.812619775394492
2,"allwalls_nozero","intercept[18]",1.15051495070167
2,"allwalls_nozero","intercept[19]",0.401385118205016
2,"allwalls_nozero","intercept[20]",0.876013390370835
2,"allwalls_nozero","intercept[21]",1.17962523171085
2,"allwalls_nozero","intercept[22]",1.05579277812565
2,"allwalls_nozero","intercept[23]",0.772550928081135
2,"allwalls_nozero","intercept[24]",0.953556567890024
2,"allwalls_nozero","intercept[25]",0.859499185934727
2,"allwalls_nozero","intercept[26]",0.80561478473394
2,"allwalls_nozero","intercept[27]",0.844822310239289
2,"allwalls_nozero","intercept[28]",0.867138071064064
2,"allwalls_nozero","intercept[29]",0.916869427380966
2,"allwalls_nozero","intercept[30]",0.954604278403115
2,"allwalls_nozero","intercept[31]",0.85590959708656
2,"allwalls_nozero","intercept[32]",0.730824466217527
2,"allwalls_nozero","intercept[33]",1.08308588657025
2,"allwalls_nozero","intercept[34]",0.711911231467145
2,"allwalls_nozero","intercept[35]",0.298878723379135
2,"allwalls_nozero","intercept[36]",0.875790605721858
2,"allwalls_nozero","intercept[37]",0.891233965262316
2,"allwalls_nozero","intercept[38]",0.546270305920765
2,"allwalls_nozero","intercept[39]",1.07762091050929
2,"allwalls_nozero","intercept[40]",1.00098529117309
2,"allwalls_nozero","intercept[41]",1.06483239525748
