"elpd_loo","mcse_elpd_loo","p_loo","looic","influence_pareto_k"
-0.335708361918559,0.000248798080419729,0.00459978904061487,0.671416723837119,-0.0392227873423546
-2.07532112623504,0.000430442344193651,0.00352598309396335,4.15064225247007,0.0536278378548973
-0.406541941592963,0.000222112509839032,0.00389812191473915,0.813083883185925,-0.0307233612872384
-0.35939274384021,0.000225227675468962,0.00422006749715287,0.718785487680421,-0.0809263121885944
-0.373542599419281,0.00021942109920486,0.00407017328486781,0.747085198838562,-0.0634101791952304
-0.418650014361999,0.000232067855868816,0.00389056975168778,0.837300028723998,-0.0338652950691142
-2.07468472269478,0.000437213858553106,0.00347365868115901,4.14936944538956,-0.0659776281974415
-0.385097872811759,0.000218840999967906,0.00398324129548833,0.770195745623518,-0.0631224719614496
-5.89450302224029,0.00880967235065763,0.491677048999765,11.7890060444806,0.584791870950006
-0.352850550625671,0.000230474612085278,0.00429875944549707,0.705701101251343,-0.0581810790902501
-0.361481916732565,0.000236125168517431,0.00362147658812439,0.72296383346513,-0.0433910422134074
-0.349667931169412,0.000233397776023865,0.00437705946245615,0.699335862338824,-0.0352511831339511
-0.344410359677667,0.000244877261185057,0.00445717617434127,0.688820719355334,-0.0668247019261689
-0.381898129891118,0.000219790322664649,0.0040046644686349,0.763796259782236,-0.0421280286504553
-15.8310153946407,0.232400875897019,4.94378563170454,31.6620307892813,0.96312710547975
-0.39702963261376,0.000219729129478703,0.00393230497140884,0.794059265227521,-0.0490768778827259
-4.10672311616472,0.000858971284485039,0.0540017841977924,8.21344623232945,0.0675246224474872
-2.07980311704153,0.000429224186688172,0.00380019469347914,4.15960623408306,0.190264807886938
-0.411249742213421,0.00022720833815456,0.00389173535735843,0.822499484426842,-0.0347475878410744
-0.327139568888748,0.000275992052828813,0.0048171028282038,0.654279137777497,-0.0577007986524363
-2.13223460759366,0.00101170499280895,0.0140969795576282,4.26446921518732,0.494120473710637
-0.394695286412201,0.000218837390360204,0.00393109908655198,0.789390572824402,-0.0445766378529313
-0.292413981504335,0.000376439751943121,0.00584754378594354,0.584827963008671,-0.0812015903092274
-0.340242392161711,0.000246228709146971,0.00451946621114274,0.680484784323422,-0.0450681244409332
-0.327136332070655,0.000270732470802293,0.00483566410124858,0.65427266414131,-0.0508002101652018
-0.39166282156522,0.000218644969160525,0.00394220705352488,0.783325643130439,-0.0676625063122795
-0.361802713925901,0.000222819173704617,0.0041777773403151,0.723605427851801,-0.0632141888890098
