"chain","model","parameter","z"
2,"allwalls","size",0.855024914306468
3,"allwalls","b0",-1.32656747029551
3,"allwalls","b1",1.30327443963642
3,"allwalls","intercept[1]",1.49935224232791
3,"allwalls","intercept[2]",1.33775541028581
3,"allwalls","intercept[3]",1.26872505360582
3,"allwalls","intercept[4]",1.56066734066061
3,"allwalls","intercept[5]",1.26862284046491
3,"allwalls","intercept[6]",1.40329244632702
3,"allwalls","intercept[7]",1.43447593896375
3,"allwalls","intercept[8]",1.53123476507103
3,"allwalls","intercept[9]",1.36624765335051
3,"allwalls","intercept[10]",1.35130255485079
3,"allwalls","intercept[11]",1.27760198983162
3,"allwalls","intercept[12]",1.50821310817623
3,"allwalls","intercept[13]",1.48729120791383
3,"allwalls","intercept[14]",1.39564263432407
3,"allwalls","intercept[15]",1.34578662941992
3,"allwalls","intercept[16]",1.42928314177585
3,"allwalls","intercept[17]",1.49165493624989
3,"allwalls","intercept[18]",1.54190743502946
3,"allwalls","intercept[19]",1.42597689148312
3,"allwalls","intercept[20]",1.50263364625641
3,"allwalls","intercept[21]",1.31610933384278
3,"allwalls","intercept[22]",1.41701012547276
3,"allwalls","intercept[23]",1.45854636638013
3,"allwalls","intercept[24]",1.50717782568815
3,"allwalls","intercept[25]",1.37316513162229
3,"allwalls","intercept[26]",1.36258853184268
3,"allwalls","intercept[27]",1.48041143497838
3,"allwalls","intercept[28]",1.36064297950565
3,"allwalls","intercept[29]",1.42290692603831
3,"allwalls","intercept[30]",1.35708306700782
3,"allwalls","intercept[31]",1.39310056231326
3,"allwalls","intercept[32]",1.52017519095538
3,"allwalls","intercept[33]",1.50346414133342
3,"allwalls","intercept[34]",1.27655104213999
3,"allwalls","intercept[35]",1.26962566767823
3,"allwalls","intercept[36]",1.47707956923112
3,"allwalls","intercept[37]",1.32372162372973
3,"allwalls","intercept[38]",1.25337069926083
3,"allwalls","intercept[39]",1.35016189882073
3,"allwalls","intercept[40]",1.44173563052773
3,"allwalls","intercept[41]",1.43951993386011
3,"allwalls","intercept[42]",1.25914306534589
3,"allwalls","intercept[43]",1.36007210621381
3,"allwalls","intercept[44]",1.53355241608957
3,"allwalls","intercept[45]",1.50372972592399
3,"allwalls","intercept[46]",1.31948878899656
3,"allwalls","intercept[47]",1.33127706391996
3,"allwalls","intercept[48]",1.36654824227282
3,"allwalls","intercept[49]",1.38851971436898
3,"allwalls","intercept0",1.43209534190081
3,"allwalls","scaling[1]",-1.44317705189744
3,"allwalls","scaling[2]",-1.53201113767776
3,"allwalls","scaling[3]",-1.48512447072948
3,"allwalls","scaling[4]",-1.40558215245299
3,"allwalls","scaling[5]",-1.34476157546499
3,"allwalls","scaling[6]",-1.45117849748516
3,"allwalls","scaling[7]",-1.44506162490942
3,"allwalls","scaling[8]",-1.47791545546629
3,"allwalls","scaling[9]",-1.31139758634291
3,"allwalls","scaling[10]",-1.44568009210589
3,"allwalls","scaling[11]",-1.32424045351523
3,"allwalls","scaling[12]",-1.38112776972097
3,"allwalls","scaling[13]",-1.41350114874828
3,"allwalls","scaling[14]",-1.34548172922924
3,"allwalls","scaling[15]",-1.50246483491044
3,"allwalls","scaling[16]",-1.42368711739759
3,"allwalls","scaling[17]",-1.61023152448484
3,"allwalls","scaling[18]",-1.41533725779154
3,"allwalls","scaling[19]",-1.38441533831606
3,"allwalls","scaling[20]",-1.38726858198411
3,"allwalls","scaling[21]",-1.43138048353513
3,"allwalls","scaling[22]",-1.32375415970905
3,"allwalls","scaling[23]",-1.43827431775089
3,"allwalls","scaling[24]",-1.36866515868867
3,"allwalls","scaling[25]",-1.30403768890222
3,"allwalls","scaling[26]",-1.23108820948645
3,"allwalls","scaling[27]",-1.49275951122617
3,"allwalls","scaling[28]",-1.27477384961162
3,"allwalls","scaling[29]",-1.44434739769054
3,"allwalls","scaling[30]",-1.31621513812753
3,"allwalls","scaling[31]",-1.46965839904432
3,"allwalls","scaling[32]",-1.4483801266666
3,"allwalls","scaling[33]",-1.3470781231999
3,"allwalls","scaling[34]",-1.34602840068319
3,"allwalls","scaling[35]",-1.28912227847211
3,"allwalls","scaling[36]",-1.44026424922368
3,"allwalls","scaling[37]",-1.45681042135973
3,"allwalls","scaling[38]",-1.44374233393075
3,"allwalls","scaling[39]",-1.39697348543732
3,"allwalls","scaling[40]",-1.31367606835434
3,"allwalls","scaling[41]",-1.3555605963582
3,"allwalls","scaling[42]",-1.47003703700838
3,"allwalls","scaling[43]",-1.49207847918101
3,"allwalls","scaling[44]",-1.38667660784729
3,"allwalls","scaling[45]",-1.34625760515638
3,"allwalls","scaling[46]",-1.39375348853497
3,"allwalls","scaling[47]",-1.4415991710773
3,"allwalls","scaling[48]",-1.37423807925389
3,"allwalls","scaling[49]",-1.32042600642185
3,"allwalls","scaling0",-1.43632755850667
3,"allwalls","sd0",-0.390826033988428
3,"allwalls","sd1",-0.0292650541694575
3,"allwalls","sigma_pop",0.55590802290507
3,"allwalls","size",0.471327361661353
4,"allwalls","b0",1.65684386975723
4,"allwalls","b1",-1.60808584200261
4,"allwalls","intercept[1]",-2.02052529604835
4,"allwalls","intercept[2]",-1.87081238293384
4,"allwalls","intercept[3]",-1.99137856796505
4,"allwalls","intercept[4]",-1.82680994460246
4,"allwalls","intercept[5]",-1.4894676564664
4,"allwalls","intercept[6]",-1.65473515116263
4,"allwalls","intercept[7]",-1.78425144417649
4,"allwalls","intercept[8]",-1.75116586240852
4,"allwalls","intercept[9]",-1.91338476826648
4,"allwalls","intercept[10]",-1.71166675925763
