"chain","model","parameter","z"
2,"allmonuments","intercept[3]",-3.53796721838052
2,"allmonuments","intercept[4]",-3.09206630400476
2,"allmonuments","intercept[5]",-4.31844459878834
2,"allmonuments","intercept[6]",-3.92852670942279
2,"allmonuments","intercept[7]",-4.08174589931778
2,"allmonuments","intercept[8]",-3.68696129605279
2,"allmonuments","intercept[9]",-3.05907519931121
2,"allmonuments","intercept[10]",-3.13418586037356
2,"allmonuments","intercept[11]",-3.5530677515218
2,"allmonuments","intercept[12]",-3.79063103961293
2,"allmonuments","intercept[13]",-3.63569708505829
2,"allmonuments","intercept[14]",-2.7667945276245
2,"allmonuments","intercept[15]",-3.0226170144867
2,"allmonuments","intercept[16]",-3.13890278603315
2,"allmonuments","intercept[17]",-2.93845224494006
2,"allmonuments","intercept[18]",-2.51757979903654
2,"allmonuments","intercept[19]",-2.72452663500507
2,"allmonuments","intercept[20]",-2.58801798620199
2,"allmonuments","intercept[21]",-4.08608220003724
2,"allmonuments","intercept[22]",-2.75147823813704
2,"allmonuments","intercept[23]",-4.03041676453024
2,"allmonuments","intercept[24]",-3.17885081170175
2,"allmonuments","intercept[25]",-4.28452168901225
2,"allmonuments","intercept[26]",-3.08287234737899
2,"allmonuments","intercept[27]",-3.96612089298429
2,"allmonuments","intercept[28]",-3.17389434155455
2,"allmonuments","intercept[29]",-2.67393748924515
2,"allmonuments","intercept[30]",-3.10666423769027
2,"allmonuments","intercept[31]",-3.28536093080644
2,"allmonuments","intercept[32]",-3.67387905968494
2,"allmonuments","intercept[33]",-2.46727967280699
2,"allmonuments","intercept[34]",-3.66791834907497
2,"allmonuments","intercept[35]",-2.04738524744475
2,"allmonuments","intercept[36]",-3.06917974212903
2,"allmonuments","intercept[37]",-4.48116685297388
2,"allmonuments","intercept[38]",-3.48497778102048
2,"allmonuments","intercept[39]",-4.07735234164323
2,"allmonuments","intercept[40]",-3.64230633644085
2,"allmonuments","intercept[41]",-3.85353125282258
2,"allmonuments","intercept[42]",-2.40430305256143
2,"allmonuments","intercept[43]",-3.03547435598119
2,"allmonuments","intercept[44]",-4.33878872070488
2,"allmonuments","intercept[45]",-3.97783399635419
2,"allmonuments","intercept[46]",-2.22157460414511
2,"allmonuments","intercept[47]",-2.59078322220803
2,"allmonuments","intercept[48]",-4.08082614872656
2,"allmonuments","intercept[49]",-2.44929436215904
2,"allmonuments","intercept[50]",-2.85782238231462
2,"allmonuments","intercept[51]",-2.96839513289518
2,"allmonuments","intercept0",-3.34887423776775
2,"allmonuments","scaling[1]",3.27783154549927
2,"allmonuments","scaling[2]",1.122838897396
2,"allmonuments","scaling[3]",3.32943108077471
2,"allmonuments","scaling[4]",3.33907016565948
2,"allmonuments","scaling[5]",3.21645617149966
2,"allmonuments","scaling[6]",3.28069368574623
2,"allmonuments","scaling[7]",3.15186460238456
2,"allmonuments","scaling[8]",2.93685887393192
2,"allmonuments","scaling[9]",2.42472128288116
2,"allmonuments","scaling[10]",3.09795362984838
2,"allmonuments","scaling[11]",3.19905409748606
2,"allmonuments","scaling[12]",3.28271027891452
2,"allmonuments","scaling[13]",3.40428713803794
2,"allmonuments","scaling[14]",2.71504236372726
2,"allmonuments","scaling[15]",3.31211570792219
2,"allmonuments","scaling[16]",3.225285979586
2,"allmonuments","scaling[17]",2.70742425504175
2,"allmonuments","scaling[18]",2.04455581823774
2,"allmonuments","scaling[19]",2.52193272863335
2,"allmonuments","scaling[20]",2.54988611210281
2,"allmonuments","scaling[21]",3.97836482611148
2,"allmonuments","scaling[22]",2.7403535232611
2,"allmonuments","scaling[23]",3.35104340427201
2,"allmonuments","scaling[24]",2.85165292806057
2,"allmonuments","scaling[25]",3.72757558355079
2,"allmonuments","scaling[26]",2.71663415858693
2,"allmonuments","scaling[27]",3.25327055354698
2,"allmonuments","scaling[28]",2.79677493024658
2,"allmonuments","scaling[29]",2.52285897200809
2,"allmonuments","scaling[30]",2.93875983505859
2,"allmonuments","scaling[31]",3.48446614138712
2,"allmonuments","scaling[32]",3.03282746728801
2,"allmonuments","scaling[33]",2.70390351819499
2,"allmonuments","scaling[34]",2.99490395453868
2,"allmonuments","scaling[35]",2.67734739022152
2,"allmonuments","scaling[36]",3.15691569227191
2,"allmonuments","scaling[37]",3.82257058994092
2,"allmonuments","scaling[38]",2.70319162812229
2,"allmonuments","scaling[39]",3.16858961087835
2,"allmonuments","scaling[40]",3.21539332984859
2,"allmonuments","scaling[41]",3.50286655145089
2,"allmonuments","scaling[42]",2.32636897844883
2,"allmonuments","scaling[43]",2.10319391808172
2,"allmonuments","scaling[44]",3.79683736554451
2,"allmonuments","scaling[45]",2.49410250694147
2,"allmonuments","scaling[46]",1.71524882993324
2,"allmonuments","scaling[47]",3.09626592533211
2,"allmonuments","scaling[48]",3.44654206988917
2,"allmonuments","scaling[49]",2.51848038027722
2,"allmonuments","scaling[50]",2.54676187779099
2,"allmonuments","scaling[51]",3.79331600268015
2,"allmonuments","scaling0",3.00268342229161
2,"allmonuments","sd0",-1.59748013303899
2,"allmonuments","sd1",0.487670205174005
2,"allmonuments","sigma_pop",-1.59365227134542
2,"allmonuments","size",-0.548801500231002
3,"allmonuments","b0",0.578856505780196
3,"allmonuments","b1",-0.377695179649067
3,"allmonuments","intercept[1]",-1.52963595927962
3,"allmonuments","intercept[2]",0.445674363072006
3,"allmonuments","intercept[3]",-0.569878981012663
3,"allmonuments","intercept[4]",-0.176165844024607
3,"allmonuments","intercept[5]",-0.825339029679092
3,"allmonuments","intercept[6]",-0.847788845192107
3,"allmonuments","intercept[7]",-1.18061093655021
3,"allmonuments","intercept[8]",-0.94865909286734
3,"allmonuments","intercept[9]",-0.139358894022572
3,"allmonuments","intercept[10]",-0.506053494755466
3,"allmonuments","intercept[11]",-0.244170124575478
3,"allmonuments","intercept[12]",-0.312735977162465
3,"allmonuments","intercept[13]",-0.739547961652726
3,"allmonuments","intercept[14]",-0.23222499397584
3,"allmonuments","intercept[15]",-0.81345136225005
3,"allmonuments","intercept[16]",-0.128965838809114
3,"allmonuments","intercept[17]",-0.561552135142268
3,"allmonuments","intercept[18]",-0.152176091017321
3,"allmonuments","intercept[19]",0.152945095373215
3,"allmonuments","intercept[20]",-0.389875258499774
3,"allmonuments","intercept[21]",-1.59441790796548
3,"allmonuments","intercept[22]",-0.28551148586887
3,"allmonuments","intercept[23]",-0.695386999822096
3,"allmonuments","intercept[24]",-0.515503910898678
3,"allmonuments","intercept[25]",-0.708998442843913
3,"allmonuments","intercept[26]",-0.293789625728746
3,"allmonuments","intercept[27]",-0.615673516728039
3,"allmonuments","intercept[28]",-0.188843521555321
3,"allmonuments","intercept[29]",-0.315008155593007
3,"allmonuments","intercept[30]",-0.385480747334153
3,"allmonuments","intercept[31]",-0.216927943381607
3,"allmonuments","intercept[32]",-1.13064511665841
3,"allmonuments","intercept[33]",-0.424047921708887
3,"allmonuments","intercept[34]",-0.163764467807851
3,"allmonuments","intercept[35]",-0.356555784991361
3,"allmonuments","intercept[36]",-0.800002798082502
3,"allmonuments","intercept[37]",-1.19317583609547
3,"allmonuments","intercept[38]",-0.350372557062532
3,"allmonuments","intercept[39]",-0.780142953698973
3,"allmonuments","intercept[40]",-0.894386803848685
3,"allmonuments","intercept[41]",-0.554838542797348
3,"allmonuments","intercept[42]",0.134586320248264
3,"allmonuments","intercept[43]",-0.608702536142541
3,"allmonuments","intercept[44]",-2.0859165680247
3,"allmonuments","intercept[45]",-0.624448833699495
3,"allmonuments","intercept[46]",-0.0433100813370887
3,"allmonuments","intercept[47]",-0.733155725587404
3,"allmonuments","intercept[48]",-0.698462185528653
3,"allmonuments","intercept[49]",-0.192476713973081
3,"allmonuments","intercept[50]",-0.076945197991222
3,"allmonuments","intercept[51]",-0.565228258102102
3,"allmonuments","intercept0",-0.519437984642904
3,"allmonuments","scaling[1]",1.25828847548414
3,"allmonuments","scaling[2]",-0.583960795110549
3,"allmonuments","scaling[3]",0.699688708203751
3,"allmonuments","scaling[4]",0.32406142620389
3,"allmonuments","scaling[5]",0.547463269547017
3,"allmonuments","scaling[6]",0.59811031652853
3,"allmonuments","scaling[7]",1.19295392801179
3,"allmonuments","scaling[8]",0.891240377683466
3,"allmonuments","scaling[9]",0.192688381466259
3,"allmonuments","scaling[10]",0.0242438141783698
3,"allmonuments","scaling[11]",0.246587128342201
3,"allmonuments","scaling[12]",0.170211437778942
3,"allmonuments","scaling[13]",0.618499243319501
3,"allmonuments","scaling[14]",0.640251469347656
3,"allmonuments","scaling[15]",0.513644502548313
3,"allmonuments","scaling[16]",0.201850544915259
3,"allmonuments","scaling[17]",0.352820450193109
3,"allmonuments","scaling[18]",0.0752780978514272
3,"allmonuments","scaling[19]",-0.264300163239856
3,"allmonuments","scaling[20]",0.233258148612225
3,"allmonuments","scaling[21]",1.89025736584655
3,"allmonuments","scaling[22]",0.0644357999444932
3,"allmonuments","scaling[23]",0.446441604497511
3,"allmonuments","scaling[24]",0.495562840409934
3,"allmonuments","scaling[25]",0.46609340656088
3,"allmonuments","scaling[26]",0.135848546026334
3,"allmonuments","scaling[27]",0.467534723966457
3,"allmonuments","scaling[28]",0.096783044562037
3,"allmonuments","scaling[29]",-0.12407458637745
3,"allmonuments","scaling[30]",-0.0265577100090157
3,"allmonuments","scaling[31]",0.10008229784132
3,"allmonuments","scaling[32]",1.15586647955195
3,"allmonuments","scaling[33]",0.258455339462289
3,"allmonuments","scaling[34]",0.107506817344697
3,"allmonuments","scaling[35]",0.0910604341908582
3,"allmonuments","scaling[36]",0.759539886228616
3,"allmonuments","scaling[37]",1.43093989418003
3,"allmonuments","scaling[38]",0.159107209735638
3,"allmonuments","scaling[39]",0.757783554874485
3,"allmonuments","scaling[40]",1.47976992769668
3,"allmonuments","scaling[41]",0.488966436890386
3,"allmonuments","scaling[42]",-0.181358120011203
3,"allmonuments","scaling[43]",0.160748910266578
3,"allmonuments","scaling[44]",1.97663080538536
3,"allmonuments","scaling[45]",0.508893642750543
3,"allmonuments","scaling[46]",-0.007525923917643
3,"allmonuments","scaling[47]",0.212334733457294
3,"allmonuments","scaling[48]",0.754839588909394
3,"allmonuments","scaling[49]",0.104099984408667
3,"allmonuments","scaling[50]",0.48429219022978
3,"allmonuments","scaling[51]",0.348429382901797
3,"allmonuments","scaling0",0.389701491488316
3,"allmonuments","sd0",-1.04510149084512
3,"allmonuments","sd1",2.04792937008047
3,"allmonuments","sigma_pop",-0.49952901468615
3,"allmonuments","size",-0.549060132578297
4,"allmonuments","b0",1.65422872250343
4,"allmonuments","b1",-1.90515790535966
4,"allmonuments","intercept[1]",-2.08358937330072
4,"allmonuments","intercept[2]",-2.48406481231362
4,"allmonuments","intercept[3]",-1.90229342819762
4,"allmonuments","intercept[4]",-1.81186996379195
4,"allmonuments","intercept[5]",-1.99076357453174
4,"allmonuments","intercept[6]",-2.0027129387816
4,"allmonuments","intercept[7]",-1.61925844770128
4,"allmonuments","intercept[8]",-1.42734307224019
4,"allmonuments","intercept[9]",-2.23215607996809
4,"allmonuments","intercept[10]",-2.0856784900424
4,"allmonuments","intercept[11]",-1.48504035527353
4,"allmonuments","intercept[12]",-1.2864903229217
4,"allmonuments","intercept[13]",-1.42417535233842
4,"allmonuments","intercept[14]",-2.30590595776201
4,"allmonuments","intercept[15]",-1.51841164875946
4,"allmonuments","intercept[16]",-1.9755608961182
4,"allmonuments","intercept[17]",-1.86009031749241
4,"allmonuments","intercept[18]",-2.53529847228359
4,"allmonuments","intercept[19]",-2.05006024677755
4,"allmonuments","intercept[20]",-2.91101155860272
4,"allmonuments","intercept[21]",-1.30193948433305
4,"allmonuments","intercept[22]",-2.58041118854276
4,"allmonuments","intercept[23]",-1.91339949357884
4,"allmonuments","intercept[24]",-2.02867629757071
4,"allmonuments","intercept[25]",-1.51214491892397
4,"allmonuments","intercept[26]",-2.36655016531968
4,"allmonuments","intercept[27]",-1.9292985253406
4,"allmonuments","intercept[28]",-1.73882846728208
4,"allmonuments","intercept[29]",-1.55062607504712
4,"allmonuments","intercept[30]",-2.20864183495907
4,"allmonuments","intercept[31]",-2.26924549632533
4,"allmonuments","intercept[32]",-2.16642350912996
4,"allmonuments","intercept[33]",-2.5789535439972
4,"allmonuments","intercept[34]",-2.17393294742118
4,"allmonuments","intercept[35]",-2.18082030958156
4,"allmonuments","intercept[36]",-1.44947180928618
4,"allmonuments","intercept[37]",-0.996484204745455
4,"allmonuments","intercept[38]",-1.78951142917979
4,"allmonuments","intercept[39]",-1.61135045855207
4,"allmonuments","intercept[40]",-1.30727940648305
4,"allmonuments","intercept[41]",-1.576092590158
4,"allmonuments","intercept[42]",-1.98264388393535
4,"allmonuments","intercept[43]",-1.66852621549611
4,"allmonuments","intercept[44]",-0.991084955089374
4,"allmonuments","intercept[45]",-1.83712851721314
4,"allmonuments","intercept[46]",-2.40846333088456
4,"allmonuments","intercept[47]",-2.26936155128077
4,"allmonuments","intercept[48]",-2.23217468387238
4,"allmonuments","intercept[49]",-2.14289886600245
4,"allmonuments","intercept[50]",-1.87285251324887
4,"allmonuments","intercept[51]",-1.99322554197789
4,"allmonuments","intercept0",-2.06147019898073
4,"allmonuments","scaling[1]",2.03028005786005
4,"allmonuments","scaling[2]",2.48567296478202
4,"allmonuments","scaling[3]",1.83639152519657
4,"allmonuments","scaling[4]",2.12276113868695
4,"allmonuments","scaling[5]",1.95634433431875
4,"allmonuments","scaling[6]",1.96565898672631
4,"allmonuments","scaling[7]",2.14899736113904
4,"allmonuments","scaling[8]",2.09150782019302
4,"allmonuments","scaling[9]",2.33956369970968
4,"allmonuments","scaling[10]",1.99808009512759
4,"allmonuments","scaling[11]",1.67122868009682
4,"allmonuments","scaling[12]",1.80265748347279
4,"allmonuments","scaling[13]",1.97336925334532
4,"allmonuments","scaling[14]",2.05888461060524
4,"allmonuments","scaling[15]",1.80025394077413
4,"allmonuments","scaling[16]",2.0573993932771
4,"allmonuments","scaling[17]",2.325552170737
4,"allmonuments","scaling[18]",2.04790394009759
4,"allmonuments","scaling[19]",2.17961922782592
