"chain","model","parameter","z"
1,"hnwi","intercept",0.742888419773481
1,"hnwi","scaling",-0.80517329175506
1,"hnwi","size",-0.430999807994285
2,"hnwi","intercept",-1.00278058395485
2,"hnwi","scaling",1.00466250047554
2,"hnwi","size",-0.0487640325794321
3,"hnwi","intercept",0.842259436004391
3,"hnwi","scaling",-0.849497875596341
3,"hnwi","size",1.53224371961012
4,"hnwi","intercept",-0.946177156752536
4,"hnwi","scaling",0.774217960941766
4,"hnwi","size",-0.710740953180017
