"chain","model","parameter","z"
2,"filtmonuments","scaling[11]",-0.91841677175623
2,"filtmonuments","scaling[12]",-0.839625704462526
2,"filtmonuments","scaling[13]",-0.567119144398225
2,"filtmonuments","scaling[14]",-0.835211122336895
2,"filtmonuments","scaling[15]",-0.784883927986177
2,"filtmonuments","scaling[16]",-0.732460112984095
2,"filtmonuments","scaling[17]",-0.654348734892643
2,"filtmonuments","scaling[18]",-0.873947262328688
2,"filtmonuments","scaling[19]",-0.68028223464003
2,"filtmonuments","scaling[20]",-0.746113070602316
2,"filtmonuments","scaling[21]",-0.766660546912068
2,"filtmonuments","scaling[22]",-0.86595870512132
2,"filtmonuments","scaling[23]",-0.668962685036388
2,"filtmonuments","scaling[24]",-0.637541620088576
2,"filtmonuments","scaling[25]",-0.569227376003515
2,"filtmonuments","scaling[26]",-0.964089944166624
2,"filtmonuments","scaling[27]",-0.792394521404374
2,"filtmonuments","scaling[28]",-0.70467607367599
2,"filtmonuments","scaling[29]",-1.13144263138778
2,"filtmonuments","scaling[30]",-0.785212068014753
2,"filtmonuments","scaling[31]",-0.761459118551022
2,"filtmonuments","scaling[32]",-0.365473839824944
2,"filtmonuments","scaling[33]",-0.921223984225719
2,"filtmonuments","scaling[34]",-0.702483190710122
2,"filtmonuments","scaling[35]",-0.946949337691621
2,"filtmonuments","scaling[36]",-0.667553520672635
2,"filtmonuments","scaling[37]",-0.85697450697893
2,"filtmonuments","scaling[38]",-0.891978013800604
2,"filtmonuments","scaling[39]",-0.947921528345431
2,"filtmonuments","scaling[40]",-0.728763237443259
2,"filtmonuments","scaling[41]",-0.827502452820753
2,"filtmonuments","scaling[42]",-0.805175606004673
2,"filtmonuments","scaling[43]",-0.854167885692964
2,"filtmonuments","scaling[44]",-0.540310325385445
2,"filtmonuments","scaling[45]",-0.752722127458719
2,"filtmonuments","scaling[46]",-1.15653902061277
2,"filtmonuments","scaling[47]",-0.80300650558928
2,"filtmonuments","scaling[48]",-0.900853495150724
2,"filtmonuments","scaling[49]",-0.723065802422594
2,"filtmonuments","scaling[50]",-0.758782182062477
2,"filtmonuments","scaling[51]",-0.92408188588699
2,"filtmonuments","scaling0",-0.819291658712855
2,"filtmonuments","sd0",1.19969537405781
2,"filtmonuments","sd1",1.20424353208133
2,"filtmonuments","sigma_pop",0.817380258299509
2,"filtmonuments","size",0.605283719361956
3,"filtmonuments","b0",-1.24044102881947
3,"filtmonuments","b1",1.0642390605831
3,"filtmonuments","intercept[1]",1.20222003175308
3,"filtmonuments","intercept[2]",0.807938928221649
3,"filtmonuments","intercept[3]",0.960428230106051
3,"filtmonuments","intercept[4]",1.28380626963339
3,"filtmonuments","intercept[5]",0.95026109117059
3,"filtmonuments","intercept[6]",1.28350405930675
3,"filtmonuments","intercept[7]",1.08115612434414
3,"filtmonuments","intercept[8]",0.846686889826799
3,"filtmonuments","intercept[9]",0.804992508674602
3,"filtmonuments","intercept[10]",1.54768030043994
3,"filtmonuments","intercept[11]",1.05647422853178
3,"filtmonuments","intercept[12]",1.04573819636186
3,"filtmonuments","intercept[13]",0.947566160721087
3,"filtmonuments","intercept[14]",1.3862340959629
3,"filtmonuments","intercept[15]",1.04095010031662
3,"filtmonuments","intercept[16]",0.979951331423307
