"chain","model","parameter","z"
1,"filtmonuments_nozero","scaling[41]",0.116549698282056
1,"filtmonuments_nozero","scaling[42]",-0.284132605247211
1,"filtmonuments_nozero","scaling[43]",-0.0941562036780872
1,"filtmonuments_nozero","scaling[44]",-0.895084740955007
1,"filtmonuments_nozero","scaling[45]",0.904327540550505
1,"filtmonuments_nozero","scaling[46]",0.182126958516602
1,"filtmonuments_nozero","scaling[47]",0.727671316845259
1,"filtmonuments_nozero","scaling[48]",0.515351319337896
1,"filtmonuments_nozero","scaling[49]",-0.0370023279774469
1,"filtmonuments_nozero","scaling[50]",-0.049676197566781
1,"filtmonuments_nozero","scaling[51]",-0.149194616535807
1,"filtmonuments_nozero","scaling0",0.463938662707878
1,"filtmonuments_nozero","sd0",-0.248801012212445
1,"filtmonuments_nozero","sd1",-0.0185384404509436
1,"filtmonuments_nozero","sigma_pop",-0.513572005445899
1,"filtmonuments_nozero","size",-0.105691012507459
2,"filtmonuments_nozero","b0",-0.521306942916206
2,"filtmonuments_nozero","b1",0.62763393803705
2,"filtmonuments_nozero","intercept[1]",0.982700483702393
2,"filtmonuments_nozero","intercept[2]",0.235293998539358
2,"filtmonuments_nozero","intercept[3]",0.176764562340384
2,"filtmonuments_nozero","intercept[4]",-0.211984228388664
2,"filtmonuments_nozero","intercept[5]",-0.348066561951401
2,"filtmonuments_nozero","intercept[6]",0.0952619925367978
2,"filtmonuments_nozero","intercept[7]",0.438892187073695
2,"filtmonuments_nozero","intercept[8]",0.357792394288429
2,"filtmonuments_nozero","intercept[9]",-0.233969237270524
2,"filtmonuments_nozero","intercept[10]",0.737864340473059
2,"filtmonuments_nozero","intercept[11]",0.137034509544852
2,"filtmonuments_nozero","intercept[12]",0.683282739931013
2,"filtmonuments_nozero","intercept[13]",1.24131025055585
2,"filtmonuments_nozero","intercept[14]",0.433312658792131
2,"filtmonuments_nozero","intercept[15]",0.108622716679875
2,"filtmonuments_nozero","intercept[16]",-0.635694827932985
2,"filtmonuments_nozero","intercept[17]",0.259711667405729
2,"filtmonuments_nozero","intercept[18]",-0.128722101556769
2,"filtmonuments_nozero","intercept[19]",-0.214814661937244
2,"filtmonuments_nozero","intercept[20]",0.488425788631937
2,"filtmonuments_nozero","intercept[21]",0.965091003128108
2,"filtmonuments_nozero","intercept[22]",-0.288142591457935
2,"filtmonuments_nozero","intercept[23]",0.197352484027442
2,"filtmonuments_nozero","intercept[24]",0.245722908402745
2,"filtmonuments_nozero","intercept[25]",0.834161655486743
2,"filtmonuments_nozero","intercept[26]",0.345423640153459
2,"filtmonuments_nozero","intercept[27]",-0.665110558892535
2,"filtmonuments_nozero","intercept[28]",-0.694540199671843
2,"filtmonuments_nozero","intercept[29]",-0.114943723505057
2,"filtmonuments_nozero","intercept[30]",0.34337405081729
2,"filtmonuments_nozero","intercept[31]",-0.0479760210092046
2,"filtmonuments_nozero","intercept[32]",-0.376423250571484
2,"filtmonuments_nozero","intercept[33]",0.353281736956261
2,"filtmonuments_nozero","intercept[34]",0.771322596976662
2,"filtmonuments_nozero","intercept[35]",0.136818905226492
2,"filtmonuments_nozero","intercept[36]",0.465116019146961
2,"filtmonuments_nozero","intercept[37]",0.155278471140544
2,"filtmonuments_nozero","intercept[38]",0.737765204379902
2,"filtmonuments_nozero","intercept[39]",-0.203176977348591
2,"filtmonuments_nozero","intercept[40]",0.155138575597421
2,"filtmonuments_nozero","intercept[41]",0.0392601824104686
2,"filtmonuments_nozero","intercept[42]",0.556239916555833
2,"filtmonuments_nozero","intercept[43]",0.477402206057644
2,"filtmonuments_nozero","intercept[44]",0.860213000564729
2,"filtmonuments_nozero","intercept[45]",-0.158474875713888
2,"filtmonuments_nozero","intercept[46]",0.173561977891513
2,"filtmonuments_nozero","intercept[47]",-0.21030432923598
2,"filtmonuments_nozero","intercept[48]",0.0800196864891124
2,"filtmonuments_nozero","intercept[49]",0.54740995646088
2,"filtmonuments_nozero","intercept[50]",0.0482112220588531
2,"filtmonuments_nozero","intercept[51]",-0.0874403903037498
2,"filtmonuments_nozero","intercept0",0.275151564449411
2,"filtmonuments_nozero","scaling[1]",-1.23453370668017
2,"filtmonuments_nozero","scaling[2]",-0.193581687016645
2,"filtmonuments_nozero","scaling[3]",-0.217276507301069
2,"filtmonuments_nozero","scaling[4]",0.812010281050255
2,"filtmonuments_nozero","scaling[5]",0.891526773932289
2,"filtmonuments_nozero","scaling[6]",0.492131375542977
2,"filtmonuments_nozero","scaling[7]",-0.235182668154211
2,"filtmonuments_nozero","scaling[8]",-0.285028959692206
2,"filtmonuments_nozero","scaling[9]",0.451159253245565
2,"filtmonuments_nozero","scaling[10]",-0.262932231642623
2,"filtmonuments_nozero","scaling[11]",-0.136710845542725
2,"filtmonuments_nozero","scaling[12]",-0.391820051290755
2,"filtmonuments_nozero","scaling[13]",-1.22369439643854
2,"filtmonuments_nozero","scaling[14]",0.670828488634048
2,"filtmonuments_nozero","scaling[15]",-0.172192629275349
2,"filtmonuments_nozero","scaling[16]",0.853288630598359
2,"filtmonuments_nozero","scaling[17]",-0.49543171170171
2,"filtmonuments_nozero","scaling[18]",0.138639514216778
2,"filtmonuments_nozero","scaling[19]",0.617156619958406
2,"filtmonuments_nozero","scaling[20]",-0.416031949673476
2,"filtmonuments_nozero","scaling[21]",-1.10359373455438
2,"filtmonuments_nozero","scaling[22]",0.541932311598304
2,"filtmonuments_nozero","scaling[23]",-0.404847419110628
2,"filtmonuments_nozero","scaling[24]",-0.182656397800387
2,"filtmonuments_nozero","scaling[25]",-1.26194947442299
2,"filtmonuments_nozero","scaling[26]",-0.13483456875757
2,"filtmonuments_nozero","scaling[27]",1.03532826368386
2,"filtmonuments_nozero","scaling[28]",1.19952230434253
2,"filtmonuments_nozero","scaling[29]",0.88846813944823
2,"filtmonuments_nozero","scaling[30]",-0.561440119312536
2,"filtmonuments_nozero","scaling[31]",0.483127014690857
2,"filtmonuments_nozero","scaling[32]",0.169045960667119
2,"filtmonuments_nozero","scaling[33]",-0.0354541164462397
2,"filtmonuments_nozero","scaling[34]",-0.364054677734439
2,"filtmonuments_nozero","scaling[35]",-0.0354754407020258
2,"filtmonuments_nozero","scaling[36]",-0.660803550462603
2,"filtmonuments_nozero","scaling[37]",0.0751422095533736
2,"filtmonuments_nozero","scaling[38]",-0.873625657178336
2,"filtmonuments_nozero","scaling[39]",0.491168225224003
2,"filtmonuments_nozero","scaling[40]",0.273816095672204
2,"filtmonuments_nozero","scaling[41]",0.317467395898333
2,"filtmonuments_nozero","scaling[42]",-0.500229574659576
2,"filtmonuments_nozero","scaling[43]",-0.215493183373161
2,"filtmonuments_nozero","scaling[44]",-0.382848614780781
2,"filtmonuments_nozero","scaling[45]",0.516342068843653
2,"filtmonuments_nozero","scaling[46]",0.364017560373137
2,"filtmonuments_nozero","scaling[47]",0.758781876116977
2,"filtmonuments_nozero","scaling[48]",-0.109352393236768
2,"filtmonuments_nozero","scaling[49]",-0.420749910480238
2,"filtmonuments_nozero","scaling[50]",0.275584179177096
2,"filtmonuments_nozero","scaling[51]",0.408762265471345
2,"filtmonuments_nozero","scaling0",0.309027136560552
2,"filtmonuments_nozero","sd0",0.00111007504524951
2,"filtmonuments_nozero","sd1",-0.427379568393381
2,"filtmonuments_nozero","sigma_pop",0.495097054798288
2,"filtmonuments_nozero","size",1.49679376245934
3,"filtmonuments_nozero","b0",0.386656612310632
3,"filtmonuments_nozero","b1",-0.666857337117252
3,"filtmonuments_nozero","intercept[1]",-0.230739362211109
3,"filtmonuments_nozero","intercept[2]",0.0270440779544288
3,"filtmonuments_nozero","intercept[3]",-0.679335390888724
3,"filtmonuments_nozero","intercept[4]",0.73653101709522
3,"filtmonuments_nozero","intercept[5]",1.10771849532182
3,"filtmonuments_nozero","intercept[6]",-1.01984610342694
3,"filtmonuments_nozero","intercept[7]",-1.31766354739693
3,"filtmonuments_nozero","intercept[8]",-0.459942617724479
3,"filtmonuments_nozero","intercept[9]",0.478287032805229
3,"filtmonuments_nozero","intercept[10]",0.336523855056532
3,"filtmonuments_nozero","intercept[11]",-0.232939718516986
3,"filtmonuments_nozero","intercept[12]",-0.152316152235027
3,"filtmonuments_nozero","intercept[13]",-0.166252126872882
3,"filtmonuments_nozero","intercept[14]",0.200744768442834
3,"filtmonuments_nozero","intercept[15]",-0.311667360894831
3,"filtmonuments_nozero","intercept[16]",-0.29513165114068
3,"filtmonuments_nozero","intercept[17]",0.747009176322707
3,"filtmonuments_nozero","intercept[18]",-0.785488803100866
3,"filtmonuments_nozero","intercept[19]",-0.00723676173769354
3,"filtmonuments_nozero","intercept[20]",0.000144684433415665
3,"filtmonuments_nozero","intercept[21]",0.056188363926516
3,"filtmonuments_nozero","intercept[22]",-0.039648479757573
3,"filtmonuments_nozero","intercept[23]",0.465610132152283
3,"filtmonuments_nozero","intercept[24]",0.00362560123536023
3,"filtmonuments_nozero","intercept[25]",-0.335868761277212
3,"filtmonuments_nozero","intercept[26]",0.619395833053391
3,"filtmonuments_nozero","intercept[27]",-0.320611387857053
3,"filtmonuments_nozero","intercept[28]",-0.158248684442318
3,"filtmonuments_nozero","intercept[29]",-0.111609339681865
3,"filtmonuments_nozero","intercept[30]",-0.203581474477581
3,"filtmonuments_nozero","intercept[31]",-1.29862510505597
3,"filtmonuments_nozero","intercept[32]",0.156116385543537
3,"filtmonuments_nozero","intercept[33]",0.514448287118467
3,"filtmonuments_nozero","intercept[34]",-0.101255826192652
3,"filtmonuments_nozero","intercept[35]",0.268988587404721
3,"filtmonuments_nozero","intercept[36]",-0.151280968661918
3,"filtmonuments_nozero","intercept[37]",-0.926558325527083
3,"filtmonuments_nozero","intercept[38]",0.655851283126397
3,"filtmonuments_nozero","intercept[39]",-0.777225828642044
3,"filtmonuments_nozero","intercept[40]",-0.846065047006883
3,"filtmonuments_nozero","intercept[41]",-0.0920121779416866
3,"filtmonuments_nozero","intercept[42]",-0.316398090243339
3,"filtmonuments_nozero","intercept[43]",0.114526741686114
3,"filtmonuments_nozero","intercept[44]",0.347101949078359
3,"filtmonuments_nozero","intercept[45]",0.195963990725449
3,"filtmonuments_nozero","intercept[46]",0.0939987812337616
3,"filtmonuments_nozero","intercept[47]",0.0341732596862401
3,"filtmonuments_nozero","intercept[48]",0.648517596138998
3,"filtmonuments_nozero","intercept[49]",-0.38799295599414
3,"filtmonuments_nozero","intercept[50]",-0.204321750757331
3,"filtmonuments_nozero","intercept[51]",0.113620983273789
3,"filtmonuments_nozero","intercept0",0.178506861774178
3,"filtmonuments_nozero","scaling[1]",0.227227741791544
3,"filtmonuments_nozero","scaling[2]",0.235624054460359
3,"filtmonuments_nozero","scaling[3]",0.709446241997119
3,"filtmonuments_nozero","scaling[4]",-0.390252699092349
3,"filtmonuments_nozero","scaling[5]",-1.49954919032345
3,"filtmonuments_nozero","scaling[6]",1.08171557748958
3,"filtmonuments_nozero","scaling[7]",1.10851574796767
3,"filtmonuments_nozero","scaling[8]",0.58168250078709
3,"filtmonuments_nozero","scaling[9]",-0.821983561199967
3,"filtmonuments_nozero","scaling[10]",-0.482461027787378
3,"filtmonuments_nozero","scaling[11]",0.0379449993736594
3,"filtmonuments_nozero","scaling[12]",0.0890149980402878
3,"filtmonuments_nozero","scaling[13]",0.30925712384913
3,"filtmonuments_nozero","scaling[14]",-0.502820319036858
3,"filtmonuments_nozero","scaling[15]",0.426343483545281
3,"filtmonuments_nozero","scaling[16]",0.276509340101851
3,"filtmonuments_nozero","scaling[17]",-0.811148269232628
3,"filtmonuments_nozero","scaling[18]",0.83198824387873
3,"filtmonuments_nozero","scaling[19]",-0.160513869464344
3,"filtmonuments_nozero","scaling[20]",-0.0926121085692029
3,"filtmonuments_nozero","scaling[21]",-0.414322005946206
3,"filtmonuments_nozero","scaling[22]",-0.612638407406678
