"chain","model","parameter","z"
1,"allmonuments_sup","scaling[48]",-0.989735565799154
1,"allmonuments_sup","scaling[49]",-0.610966782996464
1,"allmonuments_sup","scaling[50]",-0.610572639619413
1,"allmonuments_sup","scaling[51]",-1.00806519203496
1,"allmonuments_sup","scaling0",-0.882108280692121
1,"allmonuments_sup","sd0",1.98924638156619
1,"allmonuments_sup","sd1",-1.5335944180895
1,"allmonuments_sup","sigma_pop",0.731013640509273
1,"allmonuments_sup","size",-0.146281568228448
2,"allmonuments_sup","b0",2.2582864990939
2,"allmonuments_sup","b1",-1.82706462855321
2,"allmonuments_sup","intercept[1]",-2.70028581418846
2,"allmonuments_sup","intercept[2]",-0.462345868497368
2,"allmonuments_sup","intercept[3]",-2.07295479502429
2,"allmonuments_sup","intercept[4]",-2.81355763664865
2,"allmonuments_sup","intercept[5]",-2.44172362722166
2,"allmonuments_sup","intercept[6]",-2.52474983669241
2,"allmonuments_sup","intercept[7]",-2.61708217091336
2,"allmonuments_sup","intercept[8]",-2.44611467435551
2,"allmonuments_sup","intercept[9]",-2.09231230337697
2,"allmonuments_sup","intercept[10]",-1.81422971681564
2,"allmonuments_sup","intercept[11]",-2.45592306072139
2,"allmonuments_sup","intercept[12]",-2.45043511430831
2,"allmonuments_sup","intercept[13]",-2.2182985008908
2,"allmonuments_sup","intercept[14]",-2.48105391793009
2,"allmonuments_sup","intercept[15]",-2.26898115644416
2,"allmonuments_sup","intercept[16]",-1.79913834007039
2,"allmonuments_sup","intercept[17]",-2.27134350162399
2,"allmonuments_sup","intercept[18]",-1.70060847310807
2,"allmonuments_sup","intercept[19]",-2.06178208762891
2,"allmonuments_sup","intercept[20]",-1.6127444379924
2,"allmonuments_sup","intercept[21]",-2.39475281373562
2,"allmonuments_sup","intercept[22]",-2.5936686778052
2,"allmonuments_sup","intercept[23]",-2.69206263557707
2,"allmonuments_sup","intercept[24]",-2.31370113705512
2,"allmonuments_sup","intercept[25]",-2.55724505236472
2,"allmonuments_sup","intercept[26]",-2.05572057371841
2,"allmonuments_sup","intercept[27]",-2.67629925702048
2,"allmonuments_sup","intercept[28]",-2.42343629840129
2,"allmonuments_sup","intercept[29]",-2.20131507340417
2,"allmonuments_sup","intercept[30]",-2.29368214116864
2,"allmonuments_sup","intercept[31]",-2.0532789248199
2,"allmonuments_sup","intercept[32]",-1.91669537407635
2,"allmonuments_sup","intercept[33]",-1.81172925926873
2,"allmonuments_sup","intercept[34]",-1.97369030563376
2,"allmonuments_sup","intercept[35]",-1.66767836127278
2,"allmonuments_sup","intercept[36]",-2.04121323233828
2,"allmonuments_sup","intercept[37]",-2.74453932444312
2,"allmonuments_sup","intercept[38]",-2.39642157039009
2,"allmonuments_sup","intercept[39]",-2.04058755571055
2,"allmonuments_sup","intercept[40]",-2.22722919442562
2,"allmonuments_sup","intercept[41]",-2.49129113304669
2,"allmonuments_sup","intercept[42]",-1.63176687446029
2,"allmonuments_sup","intercept[43]",-1.7149718865346
2,"allmonuments_sup","intercept[44]",-2.27747721484754
2,"allmonuments_sup","intercept[45]",-2.35199138012094
2,"allmonuments_sup","intercept[46]",-1.76398268364393
2,"allmonuments_sup","intercept[47]",-2.38966300964058
2,"allmonuments_sup","intercept[48]",-2.54044712306384
2,"allmonuments_sup","intercept[49]",-2.25558731981869
2,"allmonuments_sup","intercept[50]",-2.09056561070107
2,"allmonuments_sup","intercept[51]",-2.2026925692644
2,"allmonuments_sup","intercept0",-2.24559022015681
2,"allmonuments_sup","scaling[1]",2.53590951177523
2,"allmonuments_sup","scaling[2]",0.678883375282865
2,"allmonuments_sup","scaling[3]",1.79053331535251
2,"allmonuments_sup","scaling[4]",2.18632778734196
2,"allmonuments_sup","scaling[5]",2.24371024874688
2,"allmonuments_sup","scaling[6]",1.87580653699764
2,"allmonuments_sup","scaling[7]",2.40716970193351
2,"allmonuments_sup","scaling[8]",2.19831987676607
2,"allmonuments_sup","scaling[9]",1.8380806662479
2,"allmonuments_sup","scaling[10]",2.06087561621476
2,"allmonuments_sup","scaling[11]",2.27012755953065
2,"allmonuments_sup","scaling[12]",2.11601501390961
2,"allmonuments_sup","scaling[13]",2.01822062886843
2,"allmonuments_sup","scaling[14]",1.97664039814501
2,"allmonuments_sup","scaling[15]",2.16204341569315
2,"allmonuments_sup","scaling[16]",1.33448510236905
2,"allmonuments_sup","scaling[17]",1.84855413316335
2,"allmonuments_sup","scaling[18]",1.52263845182567
2,"allmonuments_sup","scaling[19]",1.79004486238858
2,"allmonuments_sup","scaling[20]",1.43041207125615
2,"allmonuments_sup","scaling[21]",1.96496263848985
2,"allmonuments_sup","scaling[22]",1.78743014400899
2,"allmonuments_sup","scaling[23]",2.15108735050303
2,"allmonuments_sup","scaling[24]",2.20159252220057
2,"allmonuments_sup","scaling[25]",2.22647886923036
2,"allmonuments_sup","scaling[26]",1.80705882732539
2,"allmonuments_sup","scaling[27]",2.04201930201132
2,"allmonuments_sup","scaling[28]",2.0971398898028
2,"allmonuments_sup","scaling[29]",1.88921947594568
2,"allmonuments_sup","scaling[30]",1.81765508177601
2,"allmonuments_sup","scaling[31]",1.76069011347287
2,"allmonuments_sup","scaling[32]",1.95400789215093
2,"allmonuments_sup","scaling[33]",1.64574735666105
2,"allmonuments_sup","scaling[34]",1.86231816950846
2,"allmonuments_sup","scaling[35]",1.36652737793149
2,"allmonuments_sup","scaling[36]",2.14022173513033
2,"allmonuments_sup","scaling[37]",2.60744739640665
2,"allmonuments_sup","scaling[38]",2.02037949952785
2,"allmonuments_sup","scaling[39]",2.18063332188215
2,"allmonuments_sup","scaling[40]",2.31962392329123
2,"allmonuments_sup","scaling[41]",1.99251792662007
2,"allmonuments_sup","scaling[42]",1.1428393716547
2,"allmonuments_sup","scaling[43]",1.81894583265079
2,"allmonuments_sup","scaling[44]",2.07752957560375
2,"allmonuments_sup","scaling[45]",1.98123796023825
2,"allmonuments_sup","scaling[46]",1.64839242072597
2,"allmonuments_sup","scaling[47]",1.69681088057056
2,"allmonuments_sup","scaling[48]",2.04187638650688
2,"allmonuments_sup","scaling[49]",1.96752574956201
2,"allmonuments_sup","scaling[50]",1.76865434412255
2,"allmonuments_sup","scaling[51]",1.99818212670121
2,"allmonuments_sup","scaling0",2.04579454977112
2,"allmonuments_sup","sd0",-0.731554218065076
2,"allmonuments_sup","sd1",1.0072430943812
2,"allmonuments_sup","sigma_pop",-3.36984913235401
2,"allmonuments_sup","size",-2.92715958705311
3,"allmonuments_sup","b0",-0.960894562646581
3,"allmonuments_sup","b1",0.80517707278516
3,"allmonuments_sup","intercept[1]",0.888099312111507
3,"allmonuments_sup","intercept[2]",0.404056217629738
3,"allmonuments_sup","intercept[3]",0.730318586901251
3,"allmonuments_sup","intercept[4]",0.724505514915174
3,"allmonuments_sup","intercept[5]",0.513011665992383
3,"allmonuments_sup","intercept[6]",0.852686762955809
3,"allmonuments_sup","intercept[7]",0.766288059566335
3,"allmonuments_sup","intercept[8]",0.805647771718005
3,"allmonuments_sup","intercept[9]",0.691426038735152
3,"allmonuments_sup","intercept[10]",0.517200768869893
3,"allmonuments_sup","intercept[11]",0.556432510875737
3,"allmonuments_sup","intercept[12]",0.66905304800421
3,"allmonuments_sup","intercept[13]",0.784231291946352
3,"allmonuments_sup","intercept[14]",0.495589691312215
3,"allmonuments_sup","intercept[15]",0.780322629621483
3,"allmonuments_sup","intercept[16]",0.493538692825761
3,"allmonuments_sup","intercept[17]",0.970322797655157
3,"allmonuments_sup","intercept[18]",0.601143765157996
3,"allmonuments_sup","intercept[19]",0.770426616063758
3,"allmonuments_sup","intercept[20]",0.621015718076332
3,"allmonuments_sup","intercept[21]",0.766513724780429
3,"allmonuments_sup","intercept[22]",0.578366228429084
3,"allmonuments_sup","intercept[23]",0.861977546234421
3,"allmonuments_sup","intercept[24]",0.566391322161966
3,"allmonuments_sup","intercept[25]",0.762370740663156
3,"allmonuments_sup","intercept[26]",0.727123729811398
3,"allmonuments_sup","intercept[27]",0.637877799980482
3,"allmonuments_sup","intercept[28]",0.713051933419467
3,"allmonuments_sup","intercept[29]",0.483061711579274
3,"allmonuments_sup","intercept[30]",0.541410463435177
3,"allmonuments_sup","intercept[31]",0.779704971273367
3,"allmonuments_sup","intercept[32]",0.778425204687036
3,"allmonuments_sup","intercept[33]",0.635353080613223
3,"allmonuments_sup","intercept[34]",0.709912294063695
3,"allmonuments_sup","intercept[35]",0.810618472459789
3,"allmonuments_sup","intercept[36]",0.652920480094868
3,"allmonuments_sup","intercept[37]",0.496635048133726
3,"allmonuments_sup","intercept[38]",0.659518242738796
3,"allmonuments_sup","intercept[39]",0.662110878503361
3,"allmonuments_sup","intercept[40]",0.617762457067779
3,"allmonuments_sup","intercept[41]",0.841687503402736
3,"allmonuments_sup","intercept[42]",0.504529092878569
3,"allmonuments_sup","intercept[43]",0.847890695066939
3,"allmonuments_sup","intercept[44]",0.839521365734207
3,"allmonuments_sup","intercept[45]",0.478701292722619
3,"allmonuments_sup","intercept[46]",0.746098973977664
3,"allmonuments_sup","intercept[47]",0.646371634589751
3,"allmonuments_sup","intercept[48]",1.01106542673622
3,"allmonuments_sup","intercept[49]",0.736425172027448
3,"allmonuments_sup","intercept[50]",0.549062587770554
3,"allmonuments_sup","intercept[51]",0.905894938420664
3,"allmonuments_sup","intercept0",0.635198949254994
3,"allmonuments_sup","scaling[1]",-0.735767471659576
3,"allmonuments_sup","scaling[2]",-0.333269471231539
3,"allmonuments_sup","scaling[3]",-0.674249783286213
3,"allmonuments_sup","scaling[4]",-0.495142746315244
3,"allmonuments_sup","scaling[5]",-0.462165803125652
3,"allmonuments_sup","scaling[6]",-0.51661158773447
3,"allmonuments_sup","scaling[7]",-0.523974774109786
3,"allmonuments_sup","scaling[8]",-0.571670988966793
3,"allmonuments_sup","scaling[9]",-0.482310067252566
3,"allmonuments_sup","scaling[10]",-0.426754891326599
3,"allmonuments_sup","scaling[11]",-0.392796313875943
3,"allmonuments_sup","scaling[12]",-0.642603749829078
3,"allmonuments_sup","scaling[13]",-0.513102819187672
3,"allmonuments_sup","scaling[14]",-0.557238439821993
3,"allmonuments_sup","scaling[15]",-0.529114381174476
3,"allmonuments_sup","scaling[16]",-0.441845528955391
3,"allmonuments_sup","scaling[17]",-0.615018627960216
